timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1731142173914,1,1,0,0,1114,1,127,0,2,114,0,5,101,0,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142174014,1,1,0,0,1114,1,126,0,2,116,0,5,98,0,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142174114,1,1,0,0,1114,1,127,0,2,113,0,5,99,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142174214,1,1,0,0,1114,1,127,0,2,119,0,5,102,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142174314,1,1,0,0,1114,1,127,0,2,116,0,5,100,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142174414,1,1,0,0,1114,1,126,0,2,116,0,5,101,0,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142174514,1,1,0,0,1114,1,127,0,2,116,0,5,100,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142174614,1,1,0,0,1114,1,127,0,2,113,0,5,97,0,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142174714,1,1,0,0,1114,1,127,0,2,118,0,5,98,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142174814,1,1,0,0,1114,1,124,0,2,115,0,5,101,0,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142174914,1,1,0,0,1114,1,127,0,2,115,0,5,101,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142175014,1,1,0,0,1114,1,127,0,2,114,0,5,101,0,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142175114,1,1,0,0,1114,1,127,0,2,116,0,5,100,0,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142175214,1,1,0,0,1114,1,127,0,2,111,0,5,101,0,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142175314,1,1,0,0,1114,1,127,0,2,115,0,5,99,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142175414,1,1,0,0,1114,1,127,0,2,110,0,5,99,0,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142175514,1,1,0,0,1114,1,127,0,2,115,0,5,99,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142175614,1,1,0,0,1114,1,127,0,2,114,0,5,95,0,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142175714,1,1,0,0,1114,1,124,0,2,113,0,5,103,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142175814,1,1,0,0,1114,1,127,0,2,116,0,5,100,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
